12,24,36,48,60,72,84,96,108,120,180,240,年月
0.019,0.135,0.301,0.5,0.6759999999999999,0.862,1.068,1.272,1.421,1.535,1.798,2.112,200405
0.043,0.161,0.364,0.601,0.83,1.041,1.2930000000000001,1.5130000000000001,1.673,1.766,2.048,2.323,200406
0.05,0.205,0.424,0.6729999999999999,0.9079999999999999,1.111,1.3630000000000002,1.584,1.744,1.854,2.157,2.445,200407
0.028,0.15,0.316,0.5,0.6990000000000001,0.879,1.103,1.307,1.463,1.568,1.859,2.166,200408
0.03,0.127,0.281,0.449,0.625,0.797,1.005,1.181,1.329,1.451,1.754,2.067,200409
0.017,0.118,0.275,0.455,0.638,0.8079999999999999,1.008,1.206,1.364,1.499,1.804,2.116,200410
0.007,0.103,0.258,0.435,0.614,0.787,0.982,1.178,1.3330000000000002,1.463,1.769,2.096,200411
0.007,0.103,0.261,0.43700000000000006,0.604,0.762,0.9570000000000001,1.145,1.305,1.437,1.742,2.055,200412
0.006,0.087,0.232,0.387,0.542,0.68,0.8540000000000001,1.033,1.194,1.333,1.64,1.986,200501
0.007,0.123,0.298,0.479,0.65,0.823,1.026,1.198,1.3459999999999999,1.469,1.76,2.09,200502
0.01,0.097,0.237,0.387,0.541,0.6859999999999999,0.866,1.047,1.198,1.333,1.615,1.953,200503
0.007,0.076,0.18,0.317,0.45799999999999996,0.605,0.7759999999999999,0.953,1.1079999999999999,1.247,1.553,1.896,200504
0.007,0.077,0.186,0.326,0.46299999999999997,0.614,0.777,0.9540000000000001,1.115,1.262,1.583,1.938,200505
0.009,0.07,0.139,0.27,0.406,0.5479999999999999,0.703,0.868,1.023,1.174,1.486,1.858,200506
0.015,0.104,0.231,0.384,0.536,0.685,0.85,1.0070000000000001,1.1640000000000001,1.307,1.639,2.01,200507
0.029,0.129,0.258,0.428,0.583,0.743,0.9079999999999999,1.0759999999999998,1.2229999999999999,1.347,1.658,2.012,200508
0.044,0.221,0.416,0.603,0.773,0.943,1.109,1.248,1.365,1.472,1.707,2.056,200509
0.107,0.273,0.473,0.6759999999999999,0.8590000000000001,1.024,1.194,1.338,1.455,1.549,1.822,2.085,200510
0.08,0.229,0.407,0.594,0.7709999999999999,0.9259999999999999,1.088,1.234,1.351,1.445,1.733,2.01,200511
0.09,0.281,0.477,0.682,0.8540000000000001,1.0190000000000001,1.171,1.3030000000000002,1.4069999999999998,1.473,1.731,1.989,200512
0.096,0.302,0.514,0.735,0.9229999999999999,1.1,1.2590000000000001,1.3940000000000001,1.49,1.555,1.823,2.052,200601
0.181,0.479,0.738,0.9520000000000001,1.104,1.251,1.379,1.4869999999999999,1.55,1.586,1.819,1.997,200602
0.301,0.667,0.92,1.137,1.3030000000000002,1.446,1.575,1.673,1.732,1.754,1.916,2.048,200603
0.304,0.649,0.936,1.1740000000000002,1.375,1.546,1.6909999999999998,1.806,1.889,1.913,2.11,2.237,200604
0.557,0.813,1.012,1.2009999999999998,1.345,1.48,1.6059999999999999,1.709,1.7919999999999998,1.831,2.049,2.169,200605
0.582,0.825,1.035,1.23,1.411,1.5590000000000002,1.692,1.798,1.868,1.914,2.155,2.291,200606
0.574,0.817,1.026,1.2309999999999999,1.412,1.5530000000000002,1.682,1.791,1.879,1.932,2.191,2.336,200607
0.426,0.625,0.782,0.956,1.1079999999999999,1.251,1.374,1.485,1.584,1.644,1.928,2.132,200608
0.408,0.635,0.804,0.976,1.133,1.256,1.3719999999999999,1.484,1.5859999999999999,1.671,1.968,2.172,200609
0.548,0.717,0.872,1.04,1.195,1.317,1.429,1.5419999999999998,1.635,1.722,2.008,2.18,200610
0.619,0.802,0.931,1.081,1.212,1.304,1.39,1.489,1.5819999999999999,1.67,1.928,2.119,200611
0.61,0.78,0.928,1.094,1.242,1.351,1.4509999999999998,1.535,1.61,1.678,1.919,2.067,200612
0.542,0.708,0.872,1.041,1.194,1.3159999999999998,1.422,1.5190000000000001,1.611,1.704,1.977,2.15,200701
